time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,63.148238616532,2.090310397106e-06,533.23751351879,3.9999999999997,-7.0389517973997e-07
