time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,81.487541645829,2.5319821992897e-06,693.184123971,4.0000000000114,-7.0483098151525e-07

