time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,90.650389916803,2.7938219214661e-06,773.16554864962,4.0000000000029,-7.0421068458436e-07

