time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,49.401118684138,1.7406173304297e-06,413.30346095295,3.9999999999988,-7.0352998564633e-07

