time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,58.564895870374,1.9785973588687e-06,493.25606371419,3.9999999999983,-7.0351703138533e-07
