time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,63.148238615973,2.0901383573756e-06,533.23751351885,3.999999999968,-7.0390477535245e-07

