time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,81.487541645574,2.532075810973e-06,693.18412397101,4.0000000000015,-7.048286107501e-07
