time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,67.732332095416,2.2432583689495e-06,573.22146653847,3.9999999999696,-7.0161593389846e-07
