time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,99.830747704127,2.9467969954279e-06,853.15030796287,3.9999999999954,-7.0637072011527e-07
