time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,76.90212503273,2.4014376149999e-06,653.19509281807,4.0000000000193,-7.057612195356e-07
