time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,49.401118684582,1.7403947018334e-06,413.30346095288,4.0000000000231,-7.035477184114e-07
