time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,86.073161293243,2.6246053414469e-06,733.17432035035,3.9999999999972,-7.0581739490796e-07

